index,tx_id,azimuth,distance_ring,distance_km,num_distance_points,frequency_ghz,time_percentage,polarization,antenna_height_tx_m,antenna_height_rx_m,tx_lat,tx_lon,rx_lat,rx_lon,Lb,Ep,elapsed_s
308,TX_0001,95.0,2.5,2.55,87,0.9,50,1,57.0,10.0,9.345,-13.40694,9.342886122798525,-13.383824389871018,101.31972145699763,97.12512873178889,0.00031000000000247496
309,TX_0001,100.0,2.5,2.55,87,0.9,50,1,57.0,10.0,9.345,-13.40694,9.340893214881985,-13.384097908389354,127.66438672976095,70.78046345902557,0.00030587499999867873
310,TX_0001,105.0,2.5,2.55,87,0.9,50,1,57.0,10.0,9.345,-13.40694,9.338931566047645,-13.384545260149881,123.2047201621026,75.24013002668391,0.000288250000000545
311,TX_0001,110.0,2.5,2.55,87,0.9,50,1,57.0,10.0,9.345,-13.40694,9.337016104529008,-13.385163038023572,120.74421359233256,77.70063659645396,0.00029666700000063884
312,TX_0001,115.0,2.5,2.55,87,0.9,50,1,57.0,10.0,9.345,-13.40694,9.335161406870409,-13.385946538182566,114.53928507546527,83.90556511332125,0.0002938750000005541
313,TX_0001,120.0,2.5,2.55,87,0.9,50,1,57.0,10.0,9.345,-13.40694,9.33338158702958,-13.38688979596461,129.87205031647784,68.57279987230868,0.00029854200000301034
314,TX_0001,125.0,2.5,2.55,87,0.9,50,1,57.0,10.0,9.345,-13.40694,9.331690189004917,-13.387985631320642,109.84144352459096,88.60340666419556,0.000294915999997869
315,TX_0001,130.0,2.5,2.55,87,0.9,50,1,57.0,10.0,9.345,-13.40694,9.330100083803238,-13.389225703498038,99.61789999332805,98.82695019545847,0.000302458000000172
316,TX_0001,135.0,2.5,2.55,87,0.9,50,1,57.0,10.0,9.345,-13.40694,9.328623371530805,-13.390600574542207,99.61789999332805,98.82695019545847,0.00029929199999756406
317,TX_0001,140.0,2.5,2.55,87,0.9,50,1,57.0,10.0,9.345,-13.40694,9.327271289351323,-13.392099781132556,123.84180688777411,74.6030433010124,0.0003134589999973514
318,TX_0001,145.0,2.5,2.55,87,0.9,50,1,57.0,10.0,9.345,-13.40694,9.326054126010016,-13.39371191420593,112.773155704686,85.67169448410051,0.0002883750000002294
319,TX_0001,150.0,2.5,2.55,87,0.9,50,1,57.0,10.0,9.345,-13.40694,9.324981143572847,-13.395424705761792,128.16111933604162,70.2837308527449,0.00028258300000061354
320,TX_0001,155.0,2.5,2.55,87,0.9,50,1,57.0,10.0,9.345,-13.40694,9.324060506975325,-13.397225122189322,99.61789999332805,98.82695019545847,0.0002732089999994969
321,TX_0001,160.0,2.5,2.55,87,0.9,50,1,57.0,10.0,9.345,-13.40694,9.323299221915802,-13.399099463407303,128.20723915422764,70.23761103455888,0.0002836250000015639
322,TX_0001,165.0,2.5,2.55,87,0.9,50,1,57.0,10.0,9.345,-13.40694,9.322703081565022,-13.40103346706401,120.47115177215827,77.97369841662825,0.0003015419999989888
323,TX_0001,170.0,2.5,2.55,87,0.9,50,1,57.0,10.0,9.345,-13.40694,9.32227662249663,-13.403012417005996,107.49801346654041,90.9468367222461,0.00029587500000261
324,TX_0001,175.0,2.5,2.55,87,0.9,50,1,57.0,10.0,9.345,-13.40694,9.322023090173479,-13.405021255192622,102.5190471008095,95.92580308797702,0.0002995420000004856
325,TX_0001,180.0,2.5,2.55,87,0.9,50,1,57.0,10.0,9.345,-13.40694,9.321944414252032,-13.407044696207107,130.02431490497065,68.42053528381587,0.0003060840000017606
326,TX_0001,185.0,2.5,2.55,87,0.9,50,1,57.0,10.0,9.345,-13.40694,9.322041193892693,-13.40906734349533,128.0448359442584,70.40001424452811,0.00029433299999936935
327,TX_0001,190.0,2.5,2.55,87,0.9,50,1,57.0,10.0,9.345,-13.40694,9.32231269318798,-13.411073806450503,109.48673447700767,88.95811571177885,0.0003031250000020691
328,TX_0001,195.0,2.5,2.55,87,0.9,50,1,57.0,10.0,9.345,-13.40694,9.322756846743678,-13.413048817455424,99.61782322518958,98.82702696359694,0.0002879999999976235
329,TX_0001,200.0,2.5,2.55,87,0.9,50,1,57.0,10.0,9.345,-13.40694,9.323370275371165,-13.414977347994224,102.33704210276636,96.10780808602016,0.000290416999998655
330,TX_0001,205.0,2.5,2.55,87,0.9,50,1,57.0,10.0,9.345,-13.40694,9.324148311772152,-13.416844722952469,116.27311124509734,82.17173894368918,0.00030633299999749397
331,TX_0001,210.0,2.5,2.55,87,0.9,50,1,57.0,10.0,9.345,-13.40694,9.325085036021495,-13.418636732238033,118.39072924598955,80.05412094279697,0.0002971659999992937
332,TX_0001,215.0,2.5,2.55,87,0.9,50,1,57.0,10.0,9.345,-13.40694,9.326173320579052,-13.420339738875162,121.93690181946054,76.50794836932597,0.00028233300000124473
333,TX_0001,220.0,2.5,2.55,87,0.9,50,1,57.0,10.0,9.345,-13.40694,9.327404884489374,-13.421940782750738,120.07386802661428,78.37098216217224,0.0002999169999995388
334,TX_0001,225.0,2.5,2.55,87,0.9,50,1,57.0,10.0,9.345,-13.40694,9.328770356358035,-13.42342767922433,113.21347976463588,85.23137042415064,0.00029858399999938
335,TX_0001,230.0,2.5,2.55,87,0.9,50,1,57.0,10.0,9.345,-13.40694,9.330259345626759,-13.424789111852293,111.07811241955993,87.36673776922659,0.0002938750000005541
336,TX_0001,235.0,2.5,2.55,87,0.9,50,1,57.0,10.0,9.345,-13.40694,9.331860521606261,-13.426014718520506,106.08686939855092,92.3579807902356,0.0003197500000027276
337,TX_0001,240.0,2.5,2.55,87,0.9,50,1,57.0,10.0,9.345,-13.40694,9.333561699666719,-13.427095170329997,99.61830383814471,98.8265463506418,0.0003053749999999411
338,TX_0001,245.0,2.5,2.55,87,0.9,50,1,57.0,10.0,9.345,-13.40694,9.335349933931175,-13.428022242634398,100.60074315189502,97.8441070368915,0.0003159159999981398
339,TX_0001,250.0,2.5,2.55,87,0.9,50,1,57.0,10.0,9.345,-13.40694,9.337211615767645,-13.428788877687431,99.61830383814471,98.8265463506418,0.0003012079999997752
340,TX_0001,255.0,2.5,2.55,87,0.9,50,1,57.0,10.0,9.345,-13.40694,9.33913257733129,-13.429389238422036,99.61830383814471,98.8265463506418,0.0002992909999974813
341,TX_0001,260.0,2.5,2.55,87,0.9,50,1,57.0,10.0,9.345,-13.40694,9.341098199369574,-13.429818752949949,99.61830383814471,98.8265463506418,0.00029875000000245677
342,TX_0001,265.0,2.5,2.55,87,0.9,50,1,57.0,10.0,9.345,-13.40694,9.343093522470515,-13.430074149440694,99.61830383814471,98.8265463506418,0.00031641600000043013
343,TX_0001,270.0,2.5,2.55,87,0.9,50,1,57.0,10.0,9.345,-13.40694,9.345103360907796,-13.430153481112079,99.61830383814471,98.8265463506418,0.0003076669999977355
344,TX_0001,275.0,2.5,2.55,87,0.9,50,1,57.0,10.0,9.345,-13.40694,9.347112418216472,-13.430056141139223,99.61830383814471,98.8265463506418,0.00030012500000253794
345,TX_0001,280.0,2.5,2.55,87,0.9,50,1,57.0,10.0,9.345,-13.40694,9.349105403619594,-13.429782867365903,99.61830383814471,98.8265463506418,0.0003025829999998564
346,TX_0001,285.0,2.5,2.55,87,0.9,50,1,57.0,10.0,9.345,-13.40694,9.351067148419375,-13.42933573677947,99.61830383814471,98.8265463506418,0.00029545900000016445
347,TX_0001,290.0,2.5,2.55,87,0.9,50,1,57.0,10.0,9.345,-13.40694,9.352982721466438,-13.428718149788686,99.61830383814471,98.8265463506418,0.00030987499999923784
348,TX_0001,295.0,2.5,2.55,87,0.9,50,1,57.0,10.0,9.345,-13.40694,9.35483754282773,-13.427934804421534,99.61830383814471,98.8265463506418,0.00028795900000133656
349,TX_0001,300.0,2.5,2.55,87,0.9,50,1,57.0,10.0,9.345,-13.40694,9.356617494786866,-13.426991660636995,109.81727263610978,88.62757755267674,0.00029420800000323766
350,TX_0001,305.0,2.5,2.55,87,0.9,50,1,57.0,10.0,9.345,-13.40694,9.358309029331101,-13.425895895020371,111.89362240705634,86.55122778173018,0.0002902090000027613
351,TX_0001,310.0,2.5,2.55,87,0.9,50,1,57.0,10.0,9.345,-13.40694,9.35989927130555,-13.424655846205292,115.4305490866696,83.01430110211692,0.00029591599999889695
352,TX_0001,315.0,2.5,2.55,87,0.9,50,1,57.0,10.0,9.345,-13.40694,9.361376116448177,-13.42328095143649,112.0144787245401,86.43037146424642,0.0003145420000016941
353,TX_0001,320.0,2.5,2.55,87,0.9,50,1,57.0,10.0,9.345,-13.40694,9.362728323558075,-13.421781674755414,128.04484380253933,70.40000638624718,0.0002972500000026912
354,TX_0001,325.0,2.5,2.55,87,0.9,50,1,57.0,10.0,9.345,-13.40694,9.363945600094086,-13.42016942735489,125.80906430439606,72.63578588439046,0.00029450000000252885
355,TX_0001,330.0,2.5,2.55,87,0.9,50,1,57.0,10.0,9.345,-13.40694,9.365018680550868,-13.41845648070922,129.252861064927,69.19198912385951,0.0002960420000022168
356,TX_0001,335.0,2.5,2.55,87,0.9,50,1,57.0,10.0,9.345,-13.40694,9.36593939701464,-13.416655873141558,115.96734899217901,82.4775011966075,0.0002974999999985073
